Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
4,2018-09-05,22.2,26.6,16.9,20.9,24.6,16.1,17.1,34.6,20.19,235,5.09,46499.61,42466.62,0.0,0.0,0.0,0.0
4,2018-09-06,21.7,26.6,16.9,20.5,25.0,16.6,17.3,28.8,16.76,3,4.3,46343.9,42410.91,0.3,0.0,3.0,0.3
4,2018-09-07,22.3,27.5,15.9,20.8,26.8,13.5,18.0,29.9,19.14,56,4.96,46187.48,42355.09,0.0,0.0,0.0,0.0
4,2018-09-08,19.6,24.2,16.7,19.7,24.0,17.2,16.3,37.1,12.18,57,2.81,46030.45,24821.89,8.5,0.0,14.0,8.5
4,2018-09-09,20.7,26.8,15.4,21.3,27.1,16.0,11.3,22.3,19.09,28,3.8,45872.9,40676.14,0.2,0.0,1.0,0.2
4,2018-09-10,22.0,27.5,16.5,21.1,25.8,16.1,13.9,29.5,19.39,50,4.68,45714.93,42186.88,0.0,0.0,0.0,0.0
4,2018-09-11,22.3,28.6,15.9,21.8,27.2,16.1,14.2,27.4,21.23,92,4.89,45556.66,42130.54,0.0,0.0,0.0,0.0
4,2018-09-12,22.4,28.8,16.0,22.7,29.4,16.6,13.8,24.5,18.35,36,3.88,45398.16,36578.0,3.6,0.0,4.0,3.6
4,2018-09-13,24.9,31.7,17.0,24.3,32.0,16.7,15.8,24.8,21.14,34,4.86,45239.53,42017.4,0.0,0.0,0.0,0.0
4,2018-09-14,24.6,30.6,17.8,23.8,30.6,16.5,17.1,28.4,17.76,32,4.68,45080.88,40767.82,0.0,0.0,0.0,0.0
4,2018-09-15,24.0,28.8,18.6,23.9,28.8,18.9,12.9,24.8,18.33,85,4.33,44922.3,41754.7,0.0,0.0,0.0,0.0
4,2018-09-16,23.6,29.5,16.9,23.9,29.5,18.1,6.8,20.9,18.85,123,3.95,44763.87,41597.42,0.0,0.0,0.0,0.0
4,2018-09-17,23.5,29.8,19.1,23.3,29.7,18.2,14.8,39.2,18.91,114,4.54,44605.7,41178.75,2.1,0.0,6.0,2.1
4,2018-09-18,22.8,28.7,17.1,23.6,29.0,17.7,12.3,26.3,18.69,36,3.79,44447.87,41199.66,0.1,0.0,1.0,0.1
4,2018-09-19,24.0,30.1,16.8,24.1,29.8,17.4,8.8,16.2,18.49,44,3.85,44290.48,41126.11,0.0,0.0,0.0,0.0
4,2018-09-20,24.9,31.2,18.1,24.2,30.1,17.7,10.6,24.1,18.16,156,4.6,44133.62,40969.51,0.0,0.0,0.0,0.0
4,2018-09-21,24.9,31.7,17.5,23.9,30.8,17.3,14.1,23.8,19.05,340,5.09,43977.19,40812.89,0.0,0.0,0.0,0.0
4,2018-09-22,25.0,32.3,17.6,23.9,31.6,16.7,16.2,26.6,19.63,6,5.1,43820.12,40597.95,0.0,0.0,0.0,0.0
4,2018-09-23,25.6,33.0,17.7,24.1,32.6,16.4,17.1,26.6,19.62,26,5.09,43662.32,40477.17,0.0,0.0,0.0,0.0
4,2018-09-24,24.7,31.9,18.3,22.9,31.0,16.0,21.5,38.2,19.48,37,5.88,43503.88,40232.14,0.0,0.0,0.0,0.0
4,2018-09-25,22.7,30.2,15.0,20.6,31.0,9.5,18.0,34.2,18.81,43,5.31,43344.92,39989.98,0.0,0.0,0.0,0.0
4,2018-09-26,22.0,27.0,18.2,21.5,26.6,17.9,17.2,29.2,10.98,113,3.25,43185.53,23745.52,0.5,0.0,3.0,0.5
4,2018-09-27,21.4,26.8,15.4,21.4,26.9,15.6,10.5,18.4,18.52,92,3.69,43025.8,39285.93,0.0,0.0,0.0,0.0
4,2018-09-28,21.8,29.0,14.3,20.7,27.2,14.0,9.0,24.1,18.99,54,4.16,42865.85,39171.34,0.0,0.0,0.0,0.0
4,2018-09-29,21.5,28.1,14.3,20.0,27.1,12.8,10.7,22.0,18.67,52,4.22,42705.77,39164.54,0.0,0.0,0.0,0.0
4,2018-09-30,21.8,29.1,13.8,19.9,27.8,12.5,15.3,28.1,16.99,9,4.3,42545.66,34864.58,0.0,0.0,0.0,0.0
4,2018-10-01,18.9,25.5,13.9,14.5,21.3,9.4,23.0,38.5,19.01,35,5.86,42385.62,38199.2,0.0,0.0,0.0,0.0
4,2018-10-02,17.3,25.8,9.5,13.3,21.0,6.4,15.6,33.1,18.74,45,4.92,42225.76,38598.82,0.0,0.0,0.0,0.0
4,2018-10-03,19.4,26.5,12.5,16.2,23.8,8.8,13.4,25.2,18.29,46,4.57,42066.17,38383.57,0.0,0.0,0.0,0.0
4,2018-10-04,20.1,27.3,12.6,17.8,25.0,10.5,12.9,21.2,18.13,35,4.13,41906.95,38107.25,0.0,0.0,0.0,0.0
4,2018-10-05,19.3,26.9,12.0,17.7,24.8,10.5,12.2,21.2,17.72,144,3.83,41748.21,37653.66,0.0,0.0,0.0,0.0
4,2018-10-06,20.1,27.6,11.3,17.2,23.9,9.2,22.9,42.5,17.52,252,5.0,41590.05,37298.12,0.0,0.0,0.0,0.0
4,2018-10-07,14.9,19.3,11.3,10.8,15.7,6.8,22.0,38.5,17.79,27,4.41,41432.59,37178.14,0.0,0.0,0.0,0.0
4,2018-10-08,14.0,18.8,7.7,11.3,15.7,5.6,14.7,29.9,12.0,55,2.71,41275.91,26270.36,0.0,0.0,0.0,0.0
4,2018-10-09,13.7,19.7,8.6,11.1,16.5,5.9,20.2,37.1,14.94,68,3.0,41120.13,36168.37,6.3,0.0,5.0,6.3
4,2018-10-10,14.6,18.8,11.2,13.8,18.1,9.0,14.5,38.5,9.82,121,1.7,40965.36,27206.64,13.5,0.0,16.0,13.5
4,2018-10-11,16.4,20.8,13.3,15.9,19.1,12.7,22.6,40.3,7.77,204,1.54,40811.5,18094.1,3.6,0.0,9.0,3.6
4,2018-10-12,17.2,21.2,13.9,17.6,21.8,14.3,12.2,26.6,8.92,219,1.62,40657.38,24896.96,2.1,0.0,9.0,2.1
4,2018-10-13,18.2,24.4,12.8,18.3,24.2,12.8,10.4,19.8,15.46,113,2.88,40502.89,36096.79,0.0,0.0,0.0,0.0
4,2018-10-14,14.4,17.3,11.4,11.7,16.0,7.9,23.4,49.3,8.62,247,2.12,40348.16,26103.91,3.6,0.0,6.0,3.6
4,2018-10-15,11.3,15.4,8.5,9.2,12.0,5.7,19.6,38.9,7.84,244,1.46,40193.3,17324.9,5.6,0.0,8.0,5.6
4,2018-10-16,13.9,20.2,9.1,12.6,18.8,7.6,13.9,27.4,13.83,25,2.33,40038.43,36000.0,0.0,0.0,0.0,0.0
4,2018-10-17,14.2,20.5,8.8,13.1,19.3,7.0,9.2,18.7,15.27,300,2.53,39883.67,36000.0,0.0,0.0,0.0,0.0
4,2018-10-18,14.9,20.2,11.9,13.0,17.7,9.7,21.0,40.3,8.73,40,2.03,39729.13,18890.71,10.5,0.0,10.0,10.5
4,2018-10-19,14.8,17.2,12.9,13.3,15.9,10.8,25.5,45.0,6.01,46,1.3,39574.95,4724.11,11.5,0.0,21.0,11.5
4,2018-10-20,15.3,20.8,12.1,14.2,18.6,10.3,16.7,37.8,10.48,56,1.89,39421.25,31638.11,3.3,0.0,12.0,3.3
4,2018-10-21,15.9,21.0,12.8,15.2,20.4,11.4,15.7,33.8,10.96,44,1.96,39268.14,35004.51,0.6,0.0,2.0,0.6
4,2018-10-22,15.4,22.3,11.1,13.9,21.6,8.1,16.2,27.7,14.53,38,2.98,39115.77,35827.17,0.0,0.0,0.0,0.0
4,2018-10-23,14.5,20.7,9.4,12.7,20.7,6.1,15.1,27.0,13.44,35,2.6,38964.25,34384.04,0.0,0.0,0.0,0.0
4,2018-10-24,14.7,22.4,8.8,13.4,21.3,6.8,9.2,16.6,14.57,7,2.45,38813.73,35509.42,0.0,0.0,0.0,0.0
4,2018-10-25,14.0,22.0,7.4,12.7,20.5,5.5,7.0,14.8,14.26,330,2.43,38664.33,35351.91,0.0,0.0,0.0,0.0
4,2018-10-26,12.6,16.4,8.9,11.6,15.4,7.6,9.2,14.8,4.83,299,0.94,38516.2,3624.53,1.2,0.0,4.0,1.2
4,2018-10-27,9.0,11.7,4.8,6.0,10.1,1.6,26.2,45.0,4.7,353,1.04,38369.48,10136.1,5.3,0.0,17.0,5.3
4,2018-10-28,5.3,9.6,2.4,1.6,4.2,-1.4,22.1,40.7,11.93,345,1.77,38224.3,34886.69,0.6,0.0,2.0,0.6
4,2018-10-29,6.2,10.4,3.3,1.0,4.2,-2.0,26.9,47.2,11.48,287,2.35,38080.83,28498.45,0.0,0.0,0.0,0.0
4,2018-10-30,7.3,9.2,5.4,4.1,6.3,1.0,20.6,35.6,1.97,180,0.57,37939.2,0.0,12.1,0.0,18.0,12.1
4,2018-10-31,7.8,11.2,6.1,4.8,7.2,2.8,21.4,37.1,5.05,259,0.92,37799.32,15961.46,9.2,0.0,14.0,9.2
4,2018-11-01,8.8,13.7,3.1,6.6,11.5,0.9,10.4,18.7,10.59,246,1.6,37659.93,28612.91,0.1,0.0,1.0,0.1
4,2018-11-02,12.0,18.1,7.9,9.6,16.3,5.4,17.9,32.8,9.33,305,1.86,37520.93,24847.79,0.0,0.0,0.0,0.0
4,2018-11-03,9.0,15.4,3.7,6.8,13.0,1.2,8.0,18.0,12.74,148,1.83,37382.45,33990.54,0.0,0.0,0.0,0.0
4,2018-11-04,9.0,15.9,2.2,6.6,12.7,-0.9,16.6,31.3,11.78,230,1.73,37244.64,32212.5,0.3,0.0,2.0,0.3
4,2018-11-05,8.5,10.1,6.0,5.0,8.5,1.7,24.5,46.1,9.07,227,1.23,37107.64,28500.46,15.8,0.0,16.0,15.8
4,2018-11-06,8.1,11.0,5.2,4.1,6.5,1.1,24.1,41.8,6.0,235,1.17,36971.59,15128.56,0.3,0.0,1.0,0.3
4,2018-11-07,10.1,14.0,7.1,7.3,10.7,5.1,20.6,42.8,6.43,218,1.17,36836.65,19368.4,0.8,0.0,6.0,0.8
4,2018-11-08,8.8,13.5,5.6,6.4,10.5,3.6,22.0,37.1,5.19,192,0.83,36702.97,8969.76,4.3,0.0,9.0,4.3
4,2018-11-09,8.4,12.9,4.8,4.6,8.2,1.0,20.8,36.7,10.98,255,1.73,36570.71,31850.0,0.0,0.0,0.0,0.0
4,2018-11-10,11.4,12.9,9.5,8.5,11.0,6.7,27.1,46.8,2.51,218,0.67,36440.02,0.0,0.9,0.0,8.0,0.9
4,2018-11-11,13.0,16.0,10.4,11.1,14.2,8.8,16.8,29.9,6.69,198,1.28,36311.06,24361.74,0.3,0.0,2.0,0.3
4,2018-11-12,10.5,12.9,8.8,9.3,12.3,7.4,9.2,15.8,3.86,184,0.64,36184.0,3059.6,1.4,0.0,5.0,1.4
4,2018-11-13,11.8,18.2,7.1,10.2,17.0,5.1,11.0,22.3,11.1,44,1.65,36059.01,32565.15,0.0,0.0,0.0,0.0
4,2018-11-14,11.2,16.0,7.0,9.6,15.4,4.7,11.6,23.4,6.63,41,1.05,35936.26,20137.72,0.2,0.0,2.0,0.2
4,2018-11-15,11.6,16.1,8.7,10.3,15.0,6.9,10.8,24.1,7.02,42,1.08,35815.92,30874.4,1.3,0.0,5.0,1.3
4,2018-11-16,11.2,15.7,8.8,9.9,15.1,7.0,14.5,29.5,6.49,54,0.99,35698.17,30427.14,3.5,0.0,8.0,3.5
4,2018-11-17,11.4,16.1,8.6,10.0,15.2,6.9,11.6,22.0,5.63,61,0.98,35583.19,16750.16,0.1,0.0,1.0,0.1
4,2018-11-18,10.1,13.2,8.4,7.9,10.2,6.5,16.3,29.2,3.6,93,0.78,35471.16,2134.76,5.3,0.0,11.0,5.3
4,2018-11-19,10.2,13.6,8.3,8.1,11.9,6.3,14.8,24.5,4.08,346,0.78,35362.27,5232.32,2.8,0.0,12.0,2.8
4,2018-11-20,9.1,11.5,7.5,5.6,7.2,3.9,25.9,46.4,6.12,236,0.99,35256.48,20171.91,1.9,0.0,12.0,1.9
4,2018-11-21,8.5,11.3,5.8,5.2,7.2,3.4,24.3,43.2,7.82,227,1.1,35152.64,29653.56,0.8,0.0,8.0,0.8
4,2018-11-22,7.5,10.6,4.6,5.6,8.7,2.4,9.1,25.6,5.32,178,0.72,35050.66,6613.73,2.5,0.0,11.0,2.5
4,2018-11-23,8.0,11.2,4.5,5.3,7.4,1.8,16.7,31.0,8.36,237,1.17,34950.67,26356.47,5.3,0.0,8.0,5.3
4,2018-11-24,6.0,9.9,2.9,3.4,6.6,0.4,12.2,23.0,5.17,211,0.75,34852.8,19668.65,0.1,0.0,1.0,0.1
4,2018-11-25,10.0,13.2,6.7,7.3,10.2,3.9,23.3,39.2,3.92,233,0.66,34757.18,13690.77,7.5,0.0,14.0,7.5
4,2018-11-26,8.0,11.4,4.5,4.0,7.3,0.1,34.9,59.8,6.33,277,1.37,34663.94,19358.66,0.5,0.0,1.0,0.5
4,2018-11-27,6.7,12.9,3.0,4.1,9.9,0.3,11.0,21.2,9.65,251,1.25,34573.22,29797.72,0.0,0.0,0.0,0.0
4,2018-11-28,4.7,10.9,0.7,2.5,9.0,-2.2,8.5,11.9,8.96,38,1.05,34485.17,29976.79,0.0,0.0,0.0,0.0
4,2018-11-29,5.2,12.0,-0.6,2.7,9.4,-3.6,8.5,26.6,9.06,328,1.15,34399.92,25460.27,5.2,0.0,5.0,5.2
4,2018-11-30,7.0,11.3,3.8,4.5,8.8,1.1,14.5,25.6,7.78,309,1.07,34317.59,29275.93,1.9,0.0,3.0,1.9
4,2018-12-01,5.7,12.1,0.2,3.0,9.2,-2.8,10.9,20.5,8.04,231,1.07,34238.36,25911.49,0.0,0.0,0.0,0.0
4,2018-12-02,6.4,10.7,3.7,4.4,9.0,1.6,7.6,17.6,6.03,225,0.74,34162.34,15759.78,0.0,0.0,0.0,0.0
4,2018-12-03,6.0,10.0,4.0,4.0,8.0,1.9,7.9,16.6,5.87,100,0.72,34089.69,14835.39,0.0,0.0,0.0,0.0
4,2018-12-04,7.8,14.7,3.3,6.0,14.2,0.4,9.2,16.9,8.58,24,1.09,34020.55,29549.15,0.0,0.0,0.0,0.0
4,2018-12-05,7.5,15.3,1.8,5.7,14.1,-1.4,9.5,13.0,9.09,356,1.18,33955.06,29632.11,0.0,0.0,0.0,0.0
4,2018-12-06,7.6,14.7,2.6,5.6,13.4,-0.3,9.6,14.4,9.06,45,1.2,33893.37,29637.57,0.0,0.0,0.0,0.0
4,2018-12-07,6.3,13.3,0.1,4.1,11.4,-2.8,9.4,17.6,9.31,295,1.12,33835.62,29577.94,0.0,0.0,0.0,0.0
4,2018-12-08,8.3,12.2,5.0,6.1,10.7,2.3,15.0,24.5,7.63,190,1.01,33781.95,28635.48,0.0,0.0,0.0,0.0
4,2018-12-09,7.0,14.6,1.9,4.9,13.4,-0.9,8.0,14.0,8.82,46,1.14,33732.51,29537.76,0.0,0.0,0.0,0.0
4,2018-12-10,7.0,13.8,2.0,4.2,11.6,-1.2,8.6,15.8,8.58,22,1.15,33687.32,29366.82,0.0,0.0,0.0,0.0
4,2018-12-11,5.7,12.4,0.8,2.9,10.2,-2.5,9.4,13.0,7.54,337,1.0,33645.82,28421.78,0.0,0.0,0.0,0.0
4,2018-12-12,5.3,8.3,1.6,2.7,5.5,-1.3,14.3,24.5,4.05,241,0.52,33607.93,6653.7,0.0,0.0,0.0,0.0
4,2018-12-13,7.2,9.7,5.0,3.2,5.2,0.6,27.4,55.4,3.51,255,0.95,33573.69,11132.52,5.7,0.0,14.0,5.7
4,2018-12-14,6.0,10.6,3.5,2.0,6.2,-0.8,20.2,33.8,7.29,294,1.28,33543.12,29406.15,0.0,0.0,0.0,0.0
4,2018-12-15,6.4,9.3,2.6,3.9,6.4,-0.3,15.3,27.0,5.71,223,0.7,33516.26,21356.0,3.7,0.0,1.0,3.7
4,2018-12-16,8.4,11.4,5.3,5.2,7.5,1.8,26.3,45.7,3.21,233,0.62,33493.14,8684.37,2.3,0.0,10.0,2.3
4,2018-12-17,4.4,9.5,0.5,1.4,6.7,-2.8,13.0,22.3,8.59,335,1.02,33473.77,29201.97,0.0,0.0,0.0,0.0
4,2018-12-18,3.9,8.9,-1.1,1.1,5.6,-4.3,12.0,23.4,7.01,173,0.83,33458.2,21084.9,1.0,0.0,3.0,1.0
4,2018-12-19,6.7,9.4,5.1,3.7,6.0,1.8,16.8,30.6,6.93,241,0.82,33446.43,28868.18,0.2,0.0,2.0,0.2
4,2018-12-20,6.8,10.7,4.8,4.6,8.7,2.6,13.1,22.0,4.96,239,0.69,33438.5,15570.59,0.0,0.0,0.0,0.0
4,2018-12-21,7.0,9.2,5.2,5.1,6.9,3.1,10.0,18.7,2.83,226,0.45,33434.42,0.0,0.0,0.0,0.0,0.0
4,2018-12-22,6.1,8.6,3.2,4.5,7.1,1.0,5.5,11.9,3.04,99,0.43,33434.2,0.0,0.0,0.0,0.0,0.0
4,2018-12-23,6.1,10.0,3.1,4.2,8.7,0.4,7.5,15.8,6.77,40,0.78,33437.88,20091.8,0.0,0.0,0.0,0.0
4,2018-12-24,4.9,11.8,0.1,2.5,10.5,-3.2,9.3,15.8,8.45,23,0.98,33445.45,29448.88,0.0,0.0,0.0,0.0
4,2018-12-25,6.0,12.1,2.8,3.2,9.9,-0.4,9.4,15.5,7.41,29,1.02,33456.93,25367.54,0.0,0.0,0.0,0.0
4,2018-12-26,4.9,11.1,0.8,2.5,9.5,-2.1,7.4,11.9,7.92,16,0.94,33472.33,29547.61,0.0,0.0,0.0,0.0
4,2018-12-27,2.9,8.6,-1.3,0.2,6.9,-4.8,8.5,12.2,7.67,29,0.82,33491.67,29185.13,0.0,0.0,0.0,0.0
4,2018-12-28,4.6,12.3,-1.1,1.4,9.2,-4.7,13.3,24.8,8.71,37,1.15,33514.94,29768.43,0.0,0.0,0.0,0.0
4,2018-12-29,6.0,11.9,2.2,2.8,8.8,-0.7,16.4,29.9,8.49,36,1.2,33542.14,29798.83,0.0,0.0,0.0,0.0
4,2018-12-30,5.5,13.7,0.3,1.8,10.9,-3.7,12.7,22.0,9.33,32,1.51,33573.36,29833.9,0.0,0.0,0.0,0.0
4,2018-12-31,5.0,12.7,-0.7,1.7,9.9,-4.6,9.5,15.1,9.35,28,1.27,33608.93,29873.96,0.0,0.0,0.0,0.0
4,2019-01-01,2.7,10.5,-2.0,-0.6,7.8,-5.8,9.5,12.2,9.37,9,1.12,33648.79,29918.79,0.0,0.0,0.0,0.0
4,2019-01-02,2.6,10.6,-3.6,-0.7,8.2,-7.3,13.0,22.3,9.5,28,1.1,33692.85,29968.23,0.0,0.0,0.0,0.0
4,2019-01-03,3.4,10.4,-1.8,-0.1,7.6,-5.9,12.5,22.7,9.18,28,1.25,33740.96,28266.13,0.0,0.0,0.0,0.0
4,2019-01-04,2.7,10.5,-2.0,-0.4,7.8,-5.8,8.4,12.6,9.6,15,1.09,33793.03,30080.46,0.0,0.0,0.0,0.0
4,2019-01-05,1.7,10.5,-3.3,-1.8,7.6,-7.3,9.2,14.0,9.65,5,1.15,33848.93,30142.96,0.0,0.0,0.0,0.0
4,2019-01-06,2.2,12.7,-4.0,-1.4,9.5,-7.9,8.4,14.0,9.9,357,1.33,33908.55,30209.52,0.0,0.0,0.0,0.0
4,2019-01-07,3.7,12.4,-2.0,-0.2,9.1,-6.2,9.2,15.1,9.73,13,1.52,33971.75,30280.0,0.0,0.0,0.0,0.0
4,2019-01-08,3.2,11.0,-1.0,-0.2,8.1,-4.8,9.2,15.5,9.59,10,1.19,34038.42,30354.26,0.0,0.0,0.0,0.0
4,2019-01-09,4.5,12.1,-0.2,1.2,9.0,-3.5,16.1,27.7,8.73,29,1.26,34108.44,30432.15,0.0,0.0,0.0,0.0
4,2019-01-10,4.0,9.3,-0.1,-0.9,4.3,-4.6,22.0,38.2,9.67,30,1.73,34181.69,30513.54,0.0,0.0,0.0,0.0
4,2019-01-11,2.0,7.8,-2.0,-2.2,3.9,-6.0,16.4,29.2,9.38,22,1.32,34258.05,30598.27,0.0,0.0,0.0,0.0
4,2019-01-12,3.2,9.5,-1.5,-0.2,7.1,-4.9,14.4,25.9,9.36,23,1.15,34337.39,30686.22,0.0,0.0,0.0,0.0
4,2019-01-13,2.8,10.2,-1.6,-0.2,7.7,-4.9,7.8,14.4,8.64,358,1.05,34419.61,30777.23,0.0,0.0,0.0,0.0
4,2019-01-14,4.1,12.9,-1.9,1.2,10.8,-5.6,7.9,14.4,9.93,35,1.24,34504.58,30871.17,0.0,0.0,0.0,0.0
4,2019-01-15,4.7,11.5,0.5,1.6,9.1,-3.1,12.0,19.8,10.01,28,1.21,34592.18,30967.9,0.0,0.0,0.0,0.0
4,2019-01-16,2.7,9.8,-2.4,-0.3,6.4,-5.7,11.5,22.3,10.13,270,1.19,34682.3,31067.27,0.0,0.0,0.0,0.0
4,2019-01-17,2.7,6.9,-0.2,-0.0,4.5,-3.6,9.0,16.2,4.94,11,0.63,34774.82,16863.97,0.3,0.0,3.0,0.3
4,2019-01-18,1.3,6.8,-3.3,-2.1,3.0,-6.9,12.7,23.8,6.75,281,0.84,34869.63,22566.23,0.6,0.14,1.0,0.4
4,2019-01-19,1.2,4.4,-2.4,-1.6,1.2,-5.3,12.1,34.6,3.1,218,0.42,34966.81,0.0,4.7,0.0,12.0,4.7
4,2019-01-20,4.9,10.2,1.2,1.5,5.2,-2.3,21.3,40.3,9.44,354,1.33,35067.43,28475.31,4.1,0.0,7.0,4.1
4,2019-01-21,3.5,9.4,-0.7,-0.2,4.6,-3.9,17.3,34.9,9.38,350,1.33,35171.49,31605.29,0.0,0.0,0.0,0.0
4,2019-01-22,3.2,8.8,-1.9,-0.8,3.7,-5.7,20.4,35.6,4.15,263,0.86,35278.82,4870.07,1.0,0.0,5.0,1.0
4,2019-01-23,8.2,13.1,4.5,3.1,7.6,-1.1,29.9,51.8,6.68,265,1.8,35389.23,23430.12,0.0,0.0,0.0,0.0
4,2019-01-24,10.6,14.8,8.2,7.2,12.5,3.7,26.8,45.0,6.56,281,1.64,35502.54,30163.62,0.0,0.0,0.0,0.0
4,2019-01-25,9.2,14.8,5.1,6.6,11.2,2.0,12.7,25.6,10.26,41,1.7,35618.56,32072.61,0.0,0.0,0.0,0.0
4,2019-01-26,6.0,13.6,-0.4,2.9,10.3,-4.0,12.7,21.6,11.48,275,1.59,35737.12,32150.71,0.0,0.0,0.0,0.0
4,2019-01-27,6.9,11.2,3.5,2.5,6.0,-0.2,22.0,39.2,7.29,290,1.78,35858.04,28622.04,0.0,0.0,0.0,0.0
4,2019-01-28,7.2,12.8,2.9,2.0,7.2,-2.2,29.0,51.1,6.38,262,1.94,35981.16,25029.73,0.3,0.0,2.0,0.3
4,2019-01-29,6.3,9.6,2.7,1.8,3.9,-1.4,29.5,51.5,5.18,258,1.21,36106.31,17920.46,0.9,0.0,1.0,0.9
4,2019-01-30,6.3,10.6,2.9,1.3,4.9,-2.7,22.9,41.0,9.36,269,1.87,36233.32,25200.0,1.9,0.0,5.0,1.9
4,2019-01-31,9.7,12.8,7.9,5.0,6.7,3.3,37.1,62.6,4.23,235,0.98,36362.02,2136.67,1.4,0.0,7.0,1.4
4,2019-02-01,7.0,10.1,4.2,1.3,6.1,-2.3,38.3,71.6,8.34,244,1.35,36492.27,25200.0,7.4,0.0,14.0,7.4
4,2019-02-02,4.2,7.2,0.9,-1.2,1.9,-3.6,27.1,52.2,8.14,290,1.78,36623.9,24408.18,0.3,0.0,3.0,0.3
4,2019-02-03,3.1,8.8,-0.7,-1.4,3.0,-4.6,19.8,37.4,10.04,331,1.66,36756.76,30142.13,0.0,0.0,0.0,0.0
4,2019-02-04,3.3,11.0,-2.5,0.1,8.2,-6.1,8.3,13.3,11.72,150,1.45,36890.7,32659.28,0.0,0.0,0.0,0.0
4,2019-02-05,5.6,14.5,-1.4,2.9,12.4,-4.6,7.9,14.8,12.57,344,1.69,37025.58,32661.62,0.0,0.0,0.0,0.0
4,2019-02-06,7.0,15.6,0.3,4.3,12.6,-2.9,11.5,22.0,12.77,290,1.84,37161.24,32798.58,0.0,0.0,0.0,0.0
4,2019-02-07,6.8,14.6,0.0,4.3,12.4,-3.1,9.1,14.4,12.99,7,1.73,37297.55,33026.25,0.0,0.0,0.0,0.0
4,2019-02-08,6.6,14.8,-1.0,3.5,10.9,-4.1,14.5,27.4,13.39,258,2.02,37434.61,33202.91,0.0,0.0,0.0,0.0
4,2019-02-09,6.4,13.7,0.4,3.6,10.3,-2.3,12.5,24.8,12.25,240,1.77,37573.71,32581.05,0.0,0.0,0.0,0.0
4,2019-02-10,8.0,12.2,4.2,4.1,7.4,0.8,26.7,46.8,7.95,238,1.25,37714.95,25050.79,0.0,0.0,0.0,0.0
4,2019-02-11,8.3,13.6,4.4,4.4,8.6,0.7,17.9,35.3,13.36,35,2.33,37858.15,33461.28,0.0,0.0,0.0,0.0
4,2019-02-12,6.8,13.3,1.9,3.4,10.5,-1.9,13.4,26.3,13.93,37,2.05,38003.16,33793.22,0.0,0.0,0.0,0.0
4,2019-02-13,7.1,15.2,-0.2,4.1,12.5,-3.4,9.7,18.4,14.08,32,2.09,38149.81,34307.17,0.0,0.0,0.0,0.0
4,2019-02-14,7.2,14.6,0.3,3.6,11.5,-3.3,11.3,22.0,14.12,46,2.21,38297.96,34673.27,0.0,0.0,0.0,0.0
4,2019-02-15,7.7,16.0,0.0,4.7,12.8,-3.2,9.1,19.1,14.59,36,2.22,38447.44,35120.45,0.0,0.0,0.0,0.0
4,2019-02-16,8.8,17.3,1.8,5.1,12.4,-1.6,14.4,28.8,14.77,77,2.71,38598.12,35292.85,0.0,0.0,0.0,0.0
4,2019-02-17,7.9,16.3,-0.5,3.9,11.7,-4.6,10.0,21.2,15.25,90,2.75,38749.86,35453.0,0.0,0.0,0.0,0.0
4,2019-02-18,8.2,15.5,2.5,4.9,12.0,-0.7,12.8,25.2,13.44,63,2.18,38902.49,33228.05,0.0,0.0,0.0,0.0
4,2019-02-19,8.1,15.0,1.6,5.4,12.4,-1.3,9.7,17.6,14.13,27,2.06,39055.9,35245.67,0.0,0.0,0.0,0.0
4,2019-02-20,8.7,15.6,1.3,6.0,13.1,-1.5,7.8,17.6,13.76,33,2.11,39209.93,34974.61,0.0,0.0,0.0,0.0
4,2019-02-21,9.0,17.4,0.9,6.0,14.1,-2.2,9.0,19.8,15.62,42,2.47,39364.46,36099.24,0.0,0.0,0.0,0.0
4,2019-02-22,9.4,19.1,0.6,6.1,15.3,-3.0,10.3,17.6,16.2,360,2.7,39519.35,36261.48,0.0,0.0,0.0,0.0
4,2019-02-23,10.1,19.9,-0.7,6.8,16.7,-3.9,11.6,19.4,15.81,19,2.76,39674.47,34986.96,0.0,0.0,0.0,0.0
4,2019-02-24,11.6,19.3,4.8,8.1,16.2,0.7,12.6,21.2,15.65,43,3.06,39829.7,36383.58,0.0,0.0,0.0,0.0
4,2019-02-25,11.2,19.5,2.1,8.5,16.6,-0.8,7.3,17.6,16.23,48,2.65,39984.9,36747.62,0.0,0.0,0.0,0.0
4,2019-02-26,11.8,21.0,2.5,8.2,17.0,-0.6,12.4,24.5,16.59,106,3.36,40139.96,36909.04,0.0,0.0,0.0,0.0
4,2019-02-27,12.2,20.8,3.0,8.5,16.6,-0.7,14.2,25.9,16.78,290,3.52,40294.74,37069.92,0.0,0.0,0.0,0.0
4,2019-02-28,11.6,20.0,2.4,8.6,17.5,-1.0,8.0,16.2,16.0,3,2.74,40449.35,34962.07,0.0,0.0,0.0,0.0
